transaction_number,invoice,name,date,debit_credit,account,amount
568,SI2025-0568-QN,Purchase Utilities - Zenith Alto SAS - Marseille - ref PO0568-YE,05/09/2025,D,616,632.17
568,SI2025-0568-QN,Purchase Utilities - Zenith Alto SAS - Marseille - ref PO0568-YE,05/09/2025,D,44566,126.43
568,SI2025-0568-QN,Purchase Utilities - Zenith Alto SAS - Marseille - ref PO0568-YE,05/09/2025,C,401RAP,758.6
569,SI2025-0569-DU,Purchase IT Services - Orion Orion SARL - Montpellier - ref PO0569-NL (split),22/08/2025,D,611,390.29
569,SI2025-0569-DU,Purchase IT Services - Orion Orion SARL - Montpellier - ref PO0569-NL (split),22/08/2025,D,615,451.54
569,SI2025-0569-DU,Purchase IT Services - Orion Orion SARL - Montpellier - ref PO0569-NL (split),22/08/2025,D,44566,168.37
569,SI2025-0569-DU,Purchase IT Services - Orion Orion SARL - Montpellier - ref PO0569-NL (split),22/08/2025,C,401LOG,1010.2
570,PAYROLL-2025-0570-RN,Payroll 2025-01 - salaries and charges - ref PR0570-JR,31/01/2025,D,641,5720.83
570,PAYROLL-2025-0570-RN,Payroll 2025-01 - salaries and charges - ref PR0570-JR,31/01/2025,D,645,1716.25
570,PAYROLL-2025-0570-RN,Payroll 2025-01 - salaries and charges - ref PR0570-JR,31/01/2025,C,421,4691.08
570,PAYROLL-2025-0570-RN,Payroll 2025-01 - salaries and charges - ref PR0570-JR,31/01/2025,C,431,2746.0
571,SI2025-0571-NA,Purchase Cleaning - Pulse Alto SARL - Toulouse - ref PO0571-IU,21/02/2025,D,623,637.31
571,SI2025-0571-NA,Purchase Cleaning - Pulse Alto SARL - Toulouse - ref PO0571-IU,21/02/2025,D,44566,63.73
571,SI2025-0571-NA,Purchase Cleaning - Pulse Alto SARL - Toulouse - ref PO0571-IU,21/02/2025,C,401GEO,701.04
572,SI2025-0572-LI,Purchase Catering - Pulse Summit SARL - Bordeaux - ref PO0572-II,21/12/2025,D,628,622.87
572,SI2025-0572-LI,Purchase Catering - Pulse Summit SARL - Bordeaux - ref PO0572-II,21/12/2025,D,44566,62.29
572,SI2025-0572-LI,Purchase Catering - Pulse Summit SARL - Bordeaux - ref PO0572-II,21/12/2025,C,401MOB,685.16
573,PAY-SUP-2025-0573-RW,Payment to supplier Aero Delta SAS - SEPA - ref PAY0573-NI,02/04/2025,D,401AMS,1886.66
573,PAY-SUP-2025-0573-RW,Payment to supplier Aero Delta SAS - SEPA - ref PAY0573-NI,02/04/2025,C,512,1886.66
574,SI2025-0574-NG,Purchase Consulting - Zenith Pulse SA - Marseille - ref PO0574-GJ,11/12/2025,D,611,939.07
574,SI2025-0574-NG,Purchase Consulting - Zenith Pulse SA - Marseille - ref PO0574-GJ,11/12/2025,D,44566,51.65
574,SI2025-0574-NG,Purchase Consulting - Zenith Pulse SA - Marseille - ref PO0574-GJ,11/12/2025,C,401AGL,990.72
575,CI2025-0575-CU,Sale Monthly support - KiteWest SARL - Paris - ref SO0575-IB (multi-line),02/10/2025,D,411APR,3414.9
575,CI2025-0575-CU,Sale Monthly support - KiteWest SARL - Paris - ref SO0575-IB (multi-line),02/10/2025,C,706,1438.28
575,CI2025-0575-CU,Sale Monthly support - KiteWest SARL - Paris - ref SO0575-IB (multi-line),02/10/2025,C,706,1407.47
575,CI2025-0575-CU,Sale Monthly support - KiteWest SARL - Paris - ref SO0575-IB (multi-line),02/10/2025,C,44571,569.15
576,RCPT-2025-0576-VI,Customer receipt RedGolden SA - Wire - ref RC0576-ZW,28/07/2025,D,512,2304.04
576,RCPT-2025-0576-VI,Customer receipt RedGolden SA - Wire - ref RC0576-ZW,28/07/2025,C,411AHL,2304.04
577,PAYROLL-2025-0577-LQ,Payroll 2025-12 - salaries and charges - ref PR0577-RA,20/12/2025,D,641,5380.56
577,PAYROLL-2025-0577-LQ,Payroll 2025-12 - salaries and charges - ref PR0577-RA,20/12/2025,D,645,1883.2
577,PAYROLL-2025-0577-LQ,Payroll 2025-12 - salaries and charges - ref PR0577-RA,20/12/2025,C,421,4412.06
577,PAYROLL-2025-0577-LQ,Payroll 2025-12 - salaries and charges - ref PR0577-RA,20/12/2025,C,431,2851.7
578,SI2025-0578-JQ,Purchase IT Services - Alto Metro SAS - Nice - ref PO0578-SJ,09/04/2025,D,635,937.86
578,SI2025-0578-JQ,Purchase IT Services - Alto Metro SAS - Nice - ref PO0578-SJ,09/04/2025,D,44566,51.58
578,SI2025-0578-JQ,Purchase IT Services - Alto Metro SAS - Nice - ref PO0578-SJ,09/04/2025,C,401GMA,989.44
579,SI2025-0579-QF,Purchase IT Services - Crest Nexus SA - Tours - ref PO0579-YY (split),07/06/2025,D,623,706.9
579,SI2025-0579-QF,Purchase IT Services - Crest Nexus SA - Tours - ref PO0579-YY (split),07/06/2025,D,645,418.94
579,SI2025-0579-QF,Purchase IT Services - Crest Nexus SA - Tours - ref PO0579-YY (split),07/06/2025,D,44566,225.17
579,SI2025-0579-QF,Purchase IT Services - Crest Nexus SA - Tours - ref PO0579-YY (split),07/06/2025,C,401ZEP,1351.01
580,CI2025-0580-LR,Sale ERP setup - RiverStone SARL - Toulouse - ref SO0580-II,11/07/2025,D,411JMA,3140.47
580,CI2025-0580-LR,Sale ERP setup - RiverStone SARL - Toulouse - ref SO0580-II,11/07/2025,C,701,2976.75
580,CI2025-0580-LR,Sale ERP setup - RiverStone SARL - Toulouse - ref SO0580-II,11/07/2025,C,44571,163.72
581,PAYROLL-2025-0581-KS,Payroll 2025-12 - salaries and charges - ref PR0581-IK,01/12/2025,D,641,2240.94
581,PAYROLL-2025-0581-KS,Payroll 2025-12 - salaries and charges - ref PR0581-IK,01/12/2025,D,645,672.28
581,PAYROLL-2025-0581-KS,Payroll 2025-12 - salaries and charges - ref PR0581-IK,01/12/2025,C,421,1747.93
581,PAYROLL-2025-0581-KS,Payroll 2025-12 - salaries and charges - ref PR0581-IK,01/12/2025,C,431,1165.29
582,SI2025-0582-MT,Purchase Travel - Prime Delta EURL - Paris - ref PO0582-PS,14/10/2025,D,601,1857.61
582,SI2025-0582-MT,Purchase Travel - Prime Delta EURL - Paris - ref PO0582-PS,14/10/2025,D,44566,185.76
582,SI2025-0582-MT,Purchase Travel - Prime Delta EURL - Paris - ref PO0582-PS,14/10/2025,C,401LUM,2043.37
583,PAYROLL-2025-0583-XE,Payroll 2025-12 - salaries and charges - ref PR0583-UM,06/12/2025,D,641,7098.73
583,PAYROLL-2025-0583-XE,Payroll 2025-12 - salaries and charges - ref PR0583-UM,06/12/2025,D,645,2484.56
583,PAYROLL-2025-0583-XE,Payroll 2025-12 - salaries and charges - ref PR0583-UM,06/12/2025,C,421,5820.96
583,PAYROLL-2025-0583-XE,Payroll 2025-12 - salaries and charges - ref PR0583-UM,06/12/2025,C,431,3762.33
584,CI2025-0584-AG,Sale Monthly support - SmartBlue SARL - Bordeaux - ref SO0584-RK (multi-line),11/02/2025,D,411VZN,2974.97
584,CI2025-0584-AG,Sale Monthly support - SmartBlue SARL - Bordeaux - ref SO0584-RK (multi-line),11/02/2025,C,706,2185.64
584,CI2025-0584-AG,Sale Monthly support - SmartBlue SARL - Bordeaux - ref SO0584-RK (multi-line),11/02/2025,C,706,634.24
584,CI2025-0584-AG,Sale Monthly support - SmartBlue SARL - Bordeaux - ref SO0584-RK (multi-line),11/02/2025,C,44571,155.09
585,SI2025-0585-HM,Purchase Software - Pulse Urban SARL - Marseille - ref PO0585-LC,02/01/2025,D,616,678.6
585,SI2025-0585-HM,Purchase Software - Pulse Urban SARL - Marseille - ref PO0585-LC,02/01/2025,D,44566,67.86
585,SI2025-0585-HM,Purchase Software - Pulse Urban SARL - Marseille - ref PO0585-LC,02/01/2025,C,401HBR,746.46
586,RCPT-2025-0586-TX,Customer receipt GreenRapid SA - Card - ref RC0586-JR,09/01/2025,D,512,3248.43
586,RCPT-2025-0586-TX,Customer receipt GreenRapid SA - Card - ref RC0586-JR,09/01/2025,C,411PGL,3248.43
587,SI2025-0587-FI,Purchase Travel - Alto Urban SARL - Toulouse - ref PO0587-NR,19/12/2025,D,615,216.54
587,SI2025-0587-FI,Purchase Travel - Alto Urban SARL - Toulouse - ref PO0587-NR,19/12/2025,D,44566,43.31
587,SI2025-0587-FI,Purchase Travel - Alto Urban SARL - Toulouse - ref PO0587-NR,19/12/2025,C,401GLB,259.85
588,CI2025-0588-PY,Sale App maintenance - RiverSmart SARL - Nice - ref SO0588-PU,07/09/2025,D,411APR,3621.61
588,CI2025-0588-PY,Sale App maintenance - RiverSmart SARL - Nice - ref SO0588-PU,07/09/2025,C,706,3018.01
588,CI2025-0588-PY,Sale App maintenance - RiverSmart SARL - Nice - ref SO0588-PU,07/09/2025,C,44571,603.6
589,PAY-SUP-2025-0589-EY,Payment to supplier Nova Summit SA - SEPA - ref PAY0589-CZ,01/05/2025,D,401AGL,2871.11
589,PAY-SUP-2025-0589-EY,Payment to supplier Nova Summit SA - SEPA - ref PAY0589-CZ,01/05/2025,C,512,2871.11
590,SI2025-0590-DW,Purchase Software - Delta Crest SA - Strasbourg - ref PO0590-BR (split),27/01/2025,D,626,891.22
590,SI2025-0590-DW,Purchase Software - Delta Crest SA - Strasbourg - ref PO0590-BR (split),27/01/2025,D,628,426.96
590,SI2025-0590-DW,Purchase Software - Delta Crest SA - Strasbourg - ref PO0590-BR (split),27/01/2025,D,44566,72.5
590,SI2025-0590-DW,Purchase Software - Delta Crest SA - Strasbourg - ref PO0590-BR (split),27/01/2025,C,4011,1390.68
591,SI2025-0591-JD,Purchase IT Services - Vista Pulse SARL - Nantes - ref PO0591-HR,20/05/2025,D,621,1532.97
591,SI2025-0591-JD,Purchase IT Services - Vista Pulse SARL - Nantes - ref PO0591-HR,20/05/2025,D,44566,306.59
591,SI2025-0591-JD,Purchase IT Services - Vista Pulse SARL - Nantes - ref PO0591-HR,20/05/2025,C,401HXT,1839.56
592,SI2025-0592-LK,Purchase IT Services - Alto Crest SAS - Toulouse - ref PO0592-MI,28/05/2025,D,623,1072.01
592,SI2025-0592-LK,Purchase IT Services - Alto Crest SAS - Toulouse - ref PO0592-MI,28/05/2025,D,44566,214.4
592,SI2025-0592-LK,Purchase IT Services - Alto Crest SAS - Toulouse - ref PO0592-MI,28/05/2025,C,401TRN,1286.41
593,RCPT-2025-0593-MJ,Customer receipt NorthWest SARL - Wire - ref RC0593-MH,04/09/2025,D,512,2701.08
593,RCPT-2025-0593-MJ,Customer receipt NorthWest SARL - Wire - ref RC0593-MH,04/09/2025,C,411ANZ,2701.08
594,SI2025-0594-LO,Purchase Software - Core Metro SAS - Reims - ref PO0594-DU,10/04/2025,D,641,233.06
594,SI2025-0594-LO,Purchase Software - Core Metro SAS - Reims - ref PO0594-DU,10/04/2025,D,44566,23.31
594,SI2025-0594-LO,Purchase Software - Core Metro SAS - Reims - ref PO0594-DU,10/04/2025,C,401GMA,256.37
595,RCPT-2025-0595-MR,Customer receipt KiteRed SARL - Wire - ref RC0595-MH,13/07/2025,D,512,1532.65
595,RCPT-2025-0595-MR,Customer receipt KiteRed SARL - Wire - ref RC0595-MH,13/07/2025,C,411HRA,1532.65
596,SI2025-0596-ZN,Purchase Cleaning - Alto Alto EURL - Lyon - ref PO0596-HF,01/12/2025,D,615,2069.84
596,SI2025-0596-ZN,Purchase Cleaning - Alto Alto EURL - Lyon - ref PO0596-HF,01/12/2025,D,44566,206.98
596,SI2025-0596-ZN,Purchase Cleaning - Alto Alto EURL - Lyon - ref PO0596-HF,01/12/2025,C,401CMP,2276.82
597,CI2025-0597-JT,Sale Website redesign - EastGreen SARL - Tours - ref SO0597-HC,27/03/2025,D,411URV,3621.89
597,CI2025-0597-JT,Sale Website redesign - EastGreen SARL - Tours - ref SO0597-HC,27/03/2025,C,701,3018.24
597,CI2025-0597-JT,Sale Website redesign - EastGreen SARL - Tours - ref SO0597-HC,27/03/2025,C,44571,603.65
598,CI2025-0598-ME,Sale Accounting outsourcing - SolidEast SA - Nantes - ref SO0598-VY,12/02/2025,D,411PGL,2735.35
598,CI2025-0598-ME,Sale Accounting outsourcing - SolidEast SA - Nantes - ref SO0598-VY,12/02/2025,C,704,2279.46
598,CI2025-0598-ME,Sale Accounting outsourcing - SolidEast SA - Nantes - ref SO0598-VY,12/02/2025,C,44571,455.89
599,PAY-SUP-2025-0599-ZN,Payment to supplier Vista Bright SARL - SEPA - ref PAY0599-KB,10/12/2025,D,401GLB,1522.97
599,PAY-SUP-2025-0599-ZN,Payment to supplier Vista Bright SARL - SEPA - ref PAY0599-KB,10/12/2025,C,512,1522.97
600,RCPT-2025-0600-JW,Customer receipt StoneKite SARL - SEPA - ref RC0600-DO,13/05/2025,D,512,1665.85
600,RCPT-2025-0600-JW,Customer receipt StoneKite SARL - SEPA - ref RC0600-DO,13/05/2025,C,411MVA,1665.85
601,CI2025-0601-WZ,Sale Data dashboard - GoldenNorth Association - Nantes - ref SO0601-BF,19/01/2025,D,411AOR,2852.23
601,CI2025-0601-WZ,Sale Data dashboard - GoldenNorth Association - Nantes - ref SO0601-BF,19/01/2025,C,701,2703.54
601,CI2025-0601-WZ,Sale Data dashboard - GoldenNorth Association - Nantes - ref SO0601-BF,19/01/2025,C,44571,148.69
602,SI2025-0602-UU,Purchase Office Supplies - Alto Bright SA - Montpellier - ref PO0602-UX,15/03/2025,D,602,1217.28
602,SI2025-0602-UU,Purchase Office Supplies - Alto Bright SA - Montpellier - ref PO0602-UX,15/03/2025,D,44566,121.73
602,SI2025-0602-UU,Purchase Office Supplies - Alto Bright SA - Montpellier - ref PO0602-UX,15/03/2025,C,401ZEP,1339.01
603,PAY-SUP-2025-0603-RA,Payment to supplier Aero Urban EURL - SEPA - ref PAY0603-FW,31/10/2025,D,401MAX,1143.37
603,PAY-SUP-2025-0603-RA,Payment to supplier Aero Urban EURL - SEPA - ref PAY0603-FW,31/10/2025,C,512,1143.37
604,CI2025-0604-EV,Sale Monthly support - BlueRapid SARL - Angers - ref SO0604-ZK,10/05/2025,D,411NTJ,3214.02
604,CI2025-0604-EV,Sale Monthly support - BlueRapid SARL - Angers - ref SO0604-ZK,10/05/2025,C,706,2921.84
604,CI2025-0604-EV,Sale Monthly support - BlueRapid SARL - Angers - ref SO0604-ZK,10/05/2025,C,44571,292.18
605,SI2025-0605-AC,Purchase Catering - Bright Nova SARL - Nantes - ref PO0605-EU,22/05/2025,D,641,331.78
605,SI2025-0605-AC,Purchase Catering - Bright Nova SARL - Nantes - ref PO0605-EU,22/05/2025,D,44566,18.25
605,SI2025-0605-AC,Purchase Catering - Bright Nova SARL - Nantes - ref PO0605-EU,22/05/2025,C,401PAC,350.03
606,PAY-SUP-2025-0606-PX,Payment to supplier Zenith Vista SAS - Bank transfer - ref PAY0606-KW,14/02/2025,D,401ECO,2055.84
606,PAY-SUP-2025-0606-PX,Payment to supplier Zenith Vista SAS - Bank transfer - ref PAY0606-KW,14/02/2025,C,512,2055.84
607,CI2025-0607-XS,Sale Monthly support - RapidSilver SAS - Paris - ref SO0607-XJ (multi-line),02/06/2025,D,411ZDM,3318.1
607,CI2025-0607-XS,Sale Monthly support - RapidSilver SAS - Paris - ref SO0607-XJ (multi-line),02/06/2025,C,702,1702.51
607,CI2025-0607-XS,Sale Monthly support - RapidSilver SAS - Paris - ref SO0607-XJ (multi-line),02/06/2025,C,706,1062.57
607,CI2025-0607-XS,Sale Monthly support - RapidSilver SAS - Paris - ref SO0607-XJ (multi-line),02/06/2025,C,44571,553.02
608,CI2025-0608-RC,Sale Audit assistance - RiverNorth SARL - Tours - ref SO0608-LI (multi-line),02/09/2025,D,411VBS,2783.2
608,CI2025-0608-RC,Sale Audit assistance - RiverNorth SARL - Tours - ref SO0608-LI (multi-line),02/09/2025,C,707,1088.09
608,CI2025-0608-RC,Sale Audit assistance - RiverNorth SARL - Tours - ref SO0608-LI (multi-line),02/09/2025,C,707,1550.01
608,CI2025-0608-RC,Sale Audit assistance - RiverNorth SARL - Tours - ref SO0608-LI (multi-line),02/09/2025,C,44571,145.1
609,SI2025-0609-JE,Purchase Logistics - Zenith Nexus SARL - Nice - ref PO0609-FQ,27/11/2025,D,602,659.09
609,SI2025-0609-JE,Purchase Logistics - Zenith Nexus SARL - Nice - ref PO0609-FQ,27/11/2025,D,44566,36.25
609,SI2025-0609-JE,Purchase Logistics - Zenith Nexus SARL - Nice - ref PO0609-FQ,27/11/2025,C,401GEO,695.34
610,SI2025-0610-GX,Purchase Travel - Zenith Bright EURL - Marseille - ref PO0610-BZ (split),06/07/2025,D,645,555.45
610,SI2025-0610-GX,Purchase Travel - Zenith Bright EURL - Marseille - ref PO0610-BZ (split),06/07/2025,D,611,1098.24
610,SI2025-0610-GX,Purchase Travel - Zenith Bright EURL - Marseille - ref PO0610-BZ (split),06/07/2025,D,44566,330.74
610,SI2025-0610-GX,Purchase Travel - Zenith Bright EURL - Marseille - ref PO0610-BZ (split),06/07/2025,C,401VIA,1984.43
611,SI2025-0611-SV,Purchase Utilities - Core Nexus EURL - Bordeaux - ref PO0611-TT,15/04/2025,D,602,715.59
611,SI2025-0611-SV,Purchase Utilities - Core Nexus EURL - Bordeaux - ref PO0611-TT,15/04/2025,D,44566,143.12
611,SI2025-0611-SV,Purchase Utilities - Core Nexus EURL - Bordeaux - ref PO0611-TT,15/04/2025,C,401VIA,858.71
612,CI2025-0612-BK,Sale Training session - SolidSouth SARL - Rennes - ref SO0612-QM,14/10/2025,D,411APR,857.57
612,CI2025-0612-BK,Sale Training session - SolidSouth SARL - Rennes - ref SO0612-QM,14/10/2025,C,701,779.61
612,CI2025-0612-BK,Sale Training session - SolidSouth SARL - Rennes - ref SO0612-QM,14/10/2025,C,44571,77.96
613,CI2025-0613-JI,Sale Cloud migration - SmartSilver SARL - Tours - ref SO0613-OD,01/08/2025,D,411VZN,2484.02
613,CI2025-0613-JI,Sale Cloud migration - SmartSilver SARL - Tours - ref SO0613-OD,01/08/2025,C,702,2354.52
613,CI2025-0613-JI,Sale Cloud migration - SmartSilver SARL - Tours - ref SO0613-OD,01/08/2025,C,44571,129.5
614,RCPT-2025-0614-JL,Customer receipt SouthRiver SARL - Card - ref RC0614-XZ,14/09/2025,D,512,237.0
614,RCPT-2025-0614-JL,Customer receipt SouthRiver SARL - Card - ref RC0614-XZ,14/09/2025,C,411VZN,237.0
615,SI2025-0615-QW,Purchase Catering - Metro Delta SARL - Montpellier - ref PO0615-AF (split),09/09/2025,D,623,491.79
615,SI2025-0615-QW,Purchase Catering - Metro Delta SARL - Montpellier - ref PO0615-AF (split),09/09/2025,D,635,287.98
615,SI2025-0615-QW,Purchase Catering - Metro Delta SARL - Montpellier - ref PO0615-AF (split),09/09/2025,D,44566,77.98
615,SI2025-0615-QW,Purchase Catering - Metro Delta SARL - Montpellier - ref PO0615-AF (split),09/09/2025,C,401FST,857.75
616,CI2025-0616-KR,Sale Monthly support - GreenStone SAS - Toulouse - ref SO0616-UT,15/07/2025,D,411WLK,3552.84
616,CI2025-0616-KR,Sale Monthly support - GreenStone SAS - Toulouse - ref SO0616-UT,15/07/2025,C,702,3367.62
616,CI2025-0616-KR,Sale Monthly support - GreenStone SAS - Toulouse - ref SO0616-UT,15/07/2025,C,44571,185.22
617,RCPT-2025-0617-WN,Customer receipt WestFresh SAS - Wire - ref RC0617-GO,02/08/2025,D,512,4342.97
617,RCPT-2025-0617-WN,Customer receipt WestFresh SAS - Wire - ref RC0617-GO,02/08/2025,C,411WIM,4342.97
618,PAY-SUP-2025-0618-US,Payment to supplier Nova Bright SAS - SEPA - ref PAY0618-HT,08/06/2025,D,401TRN,2754.92
618,PAY-SUP-2025-0618-US,Payment to supplier Nova Bright SAS - SEPA - ref PAY0618-HT,08/06/2025,C,512,2754.92
619,CI2025-0619-DF,Sale Audit assistance - GoldenRapid Association - Nice - ref SO0619-FX,01/05/2025,D,411WVA,2134.34
619,CI2025-0619-DF,Sale Audit assistance - GoldenRapid Association - Nice - ref SO0619-FX,01/05/2025,C,706,1778.62
619,CI2025-0619-DF,Sale Audit assistance - GoldenRapid Association - Nice - ref SO0619-FX,01/05/2025,C,44571,355.72
620,RCPT-2025-0620-IS,Customer receipt RedRapid SA - SEPA - ref RC0620-YA,07/06/2025,D,512,1274.2
620,RCPT-2025-0620-IS,Customer receipt RedRapid SA - SEPA - ref RC0620-YA,07/06/2025,C,411EBA,1274.2
621,PAY-SUP-2025-0621-LU,Payment to supplier Nexus Summit SARL - SEPA - ref PAY0621-XN,11/05/2025,D,401MOB,1781.77
621,PAY-SUP-2025-0621-LU,Payment to supplier Nexus Summit SARL - SEPA - ref PAY0621-XN,11/05/2025,C,512,1781.77
622,CI2025-0622-JE,Sale ERP setup - StoneGreen Association - Toulouse - ref SO0622-IH (multi-line),30/03/2025,D,411THC,2232.22
622,CI2025-0622-JE,Sale ERP setup - StoneGreen Association - Toulouse - ref SO0622-IH (multi-line),30/03/2025,C,706,1402.83
622,CI2025-0622-JE,Sale ERP setup - StoneGreen Association - Toulouse - ref SO0622-IH (multi-line),30/03/2025,C,707,713.02
622,CI2025-0622-JE,Sale ERP setup - StoneGreen Association - Toulouse - ref SO0622-IH (multi-line),30/03/2025,C,44571,116.37
623,SI2025-0623-PE,Purchase Printing - Vista Zenith SAS - Reims - ref PO0623-EF,26/10/2025,D,611,2249.89
623,SI2025-0623-PE,Purchase Printing - Vista Zenith SAS - Reims - ref PO0623-EF,26/10/2025,D,44566,449.98
623,SI2025-0623-PE,Purchase Printing - Vista Zenith SAS - Reims - ref PO0623-EF,26/10/2025,C,4017,2699.87
624,PAY-SUP-2025-0624-QD,Payment to supplier Nova Aero SARL - Bank transfer - ref PAY0624-PG,20/08/2025,D,401FEN,2662.27
624,PAY-SUP-2025-0624-QD,Payment to supplier Nova Aero SARL - Bank transfer - ref PAY0624-PG,20/08/2025,C,512,2662.27
625,PAY-SUP-2025-0625-LA,Payment to supplier Crest Nexus SA - Card - ref PAY0625-KJ,17/06/2025,D,401KOR,1970.8
625,PAY-SUP-2025-0625-LA,Payment to supplier Crest Nexus SA - Card - ref PAY0625-KJ,17/06/2025,C,512,1970.8
626,CI2025-0626-MA,Sale Audit assistance - KiteRed SAS - Toulouse - ref SO0626-CG,06/10/2025,D,411EYK,1093.02
626,CI2025-0626-MA,Sale Audit assistance - KiteRed SAS - Toulouse - ref SO0626-CG,06/10/2025,C,702,1036.04
626,CI2025-0626-MA,Sale Audit assistance - KiteRed SAS - Toulouse - ref SO0626-CG,06/10/2025,C,44571,56.98
627,SI2025-0627-LY,Purchase Office Supplies - Nexus Nexus SAS - Nice - ref PO0627-MF (split),29/12/2025,D,611,519.63
627,SI2025-0627-LY,Purchase Office Supplies - Nexus Nexus SAS - Nice - ref PO0627-MF (split),29/12/2025,D,602,1087.19
627,SI2025-0627-LY,Purchase Office Supplies - Nexus Nexus SAS - Nice - ref PO0627-MF (split),29/12/2025,D,44566,321.36
627,SI2025-0627-LY,Purchase Office Supplies - Nexus Nexus SAS - Nice - ref PO0627-MF (split),29/12/2025,C,401SPN,1928.18
628,RCPT-2025-0628-KR,Customer receipt BlueRed SA - Wire - ref RC0628-GX,19/06/2025,D,512,1431.77
628,RCPT-2025-0628-KR,Customer receipt BlueRed SA - Wire - ref RC0628-GX,19/06/2025,C,411AHL,1431.77
629,CI2025-0629-YJ,Sale SEO campaign - RedWest SA - Tours - ref SO0629-FA (multi-line),18/07/2025,D,411TCL,350.82
629,CI2025-0629-YJ,Sale SEO campaign - RedWest SA - Tours - ref SO0629-FA (multi-line),18/07/2025,C,701,177.19
629,CI2025-0629-YJ,Sale SEO campaign - RedWest SA - Tours - ref SO0629-FA (multi-line),18/07/2025,C,702,115.16
629,CI2025-0629-YJ,Sale SEO campaign - RedWest SA - Tours - ref SO0629-FA (multi-line),18/07/2025,C,44571,58.47
630,RCPT-2025-0630-RZ,Customer receipt FreshSmart Association - SEPA - ref RC0630-UX,31/05/2025,D,512,4914.03
630,RCPT-2025-0630-RZ,Customer receipt FreshSmart Association - SEPA - ref RC0630-UX,31/05/2025,C,411XPL,4914.03
631,RCPT-2025-0631-WD,Customer receipt KiteRed SARL - Wire - ref RC0631-AA,07/11/2025,D,512,967.23
631,RCPT-2025-0631-WD,Customer receipt KiteRed SARL - Wire - ref RC0631-AA,07/11/2025,C,411NTJ,967.23
632,CI2025-0632-RW,Sale Audit assistance - SilverGreen SARL - Reims - ref SO0632-TL,08/04/2025,D,411ZTH,2001.13
632,CI2025-0632-RW,Sale Audit assistance - SilverGreen SARL - Reims - ref SO0632-TL,08/04/2025,C,701,1896.81
632,CI2025-0632-RW,Sale Audit assistance - SilverGreen SARL - Reims - ref SO0632-TL,08/04/2025,C,44571,104.32
633,RCPT-2025-0633-PZ,Customer receipt KiteSouth SARL - Wire - ref RC0633-JJ,10/10/2025,D,512,3820.72
633,RCPT-2025-0633-PZ,Customer receipt KiteSouth SARL - Wire - ref RC0633-JJ,10/10/2025,C,4117,3820.72
634,SI2025-0634-OC,Purchase Printing - Nova Prime SAS - Toulouse - ref PO0634-QW,17/04/2025,D,641,1062.29
634,SI2025-0634-OC,Purchase Printing - Nova Prime SAS - Toulouse - ref PO0634-QW,17/04/2025,D,44566,106.23
634,SI2025-0634-OC,Purchase Printing - Nova Prime SAS - Toulouse - ref PO0634-QW,17/04/2025,C,401IMP,1168.52
635,SI2025-0635-HA,Purchase Office Supplies - Core Delta SA - Nice - ref PO0635-FS,24/03/2025,D,626,1061.37
635,SI2025-0635-HA,Purchase Office Supplies - Core Delta SA - Nice - ref PO0635-FS,24/03/2025,D,44566,212.27
635,SI2025-0635-HA,Purchase Office Supplies - Core Delta SA - Nice - ref PO0635-FS,24/03/2025,C,401DSC,1273.64
636,SI2025-0636-HH,Purchase Travel - Orion Metro SAS - Dijon - ref PO0636-AV,01/03/2025,D,601,2214.95
636,SI2025-0636-HH,Purchase Travel - Orion Metro SAS - Dijon - ref PO0636-AV,01/03/2025,D,44566,442.99
636,SI2025-0636-HH,Purchase Travel - Orion Metro SAS - Dijon - ref PO0636-AV,01/03/2025,C,4017,2657.94
637,SI2025-0637-NU,Purchase Office Supplies - Aero Delta EURL - Strasbourg - ref PO0637-LJ,05/04/2025,D,602,1617.91
637,SI2025-0637-NU,Purchase Office Supplies - Aero Delta EURL - Strasbourg - ref PO0637-LJ,05/04/2025,D,44566,161.79
637,SI2025-0637-NU,Purchase Office Supplies - Aero Delta EURL - Strasbourg - ref PO0637-LJ,05/04/2025,C,401CMP,1779.7
638,SI2025-0638-DL,Purchase Catering - Vista Delta SARL - Bordeaux - ref PO0638-WW,08/10/2025,D,628,2004.24
638,SI2025-0638-DL,Purchase Catering - Vista Delta SARL - Bordeaux - ref PO0638-WW,08/10/2025,D,44566,110.23
638,SI2025-0638-DL,Purchase Catering - Vista Delta SARL - Bordeaux - ref PO0638-WW,08/10/2025,C,401HBR,2114.47
639,SI2025-0639-MT,Purchase Logistics - Zenith Pulse SAS - Rennes - ref PO0639-YT (split),12/06/2025,D,641,1091.51
639,SI2025-0639-MT,Purchase Logistics - Zenith Pulse SAS - Rennes - ref PO0639-YT (split),12/06/2025,D,621,1300.64
639,SI2025-0639-MT,Purchase Logistics - Zenith Pulse SAS - Rennes - ref PO0639-YT (split),12/06/2025,D,44566,131.57
639,SI2025-0639-MT,Purchase Logistics - Zenith Pulse SAS - Rennes - ref PO0639-YT (split),12/06/2025,C,401SYS,2523.72
640,CI2025-0640-FU,Sale Accounting outsourcing - EastNorth SARL - Nantes - ref SO0640-KI (multi-line),22/11/2025,D,411XDO,249.77
640,CI2025-0640-FU,Sale Accounting outsourcing - EastNorth SARL - Nantes - ref SO0640-KI (multi-line),22/11/2025,C,704,154.62
